market,ticker,name,currency,fy_end,close,close_date,mcap_local,pe,pb,roe,roa,roce,debt_to_equity,current_ratio,gross_margin,operating_margin,net_margin,fcf_yield,cfo_to_ni,asset_turnover,revenue_growth,source,computed_at,eps,cluster,pe_z,pb_z,valuation_z,val_pct,roe_rank,verdict
us,WY,WEYERHAEUSER CO,USD,2025-12-31,23.594999313354492,2026-07-23,17004090180.158615,52.481759815304365,1.803956098043562,0.034373010821133,0.0195027990128212,0.05049737496546,0.5357521748355613,1.2926447574334898,0.1484431571325126,0.1058653149891383,0.0469225199131064,,1.7345679012345678,0.4156383555047252,-0.0307411566535654,edgar,2026-07-23T21:59:56.845788+00:00,0.4495847585216432,2,1.3902994374512134,-0.28777750277577424,0.5512609673377196,0.6181102362204725,0.16141732283464566,fair
us,XNET,Xunlei Ltd,USD,2025-12-31,5.550000190734863,2026-07-23,1744237415.4935808,1.6639279337701638,1.2699299926199594,0.7632121360824352,0.6423495471293682,0.0046839863479106,0.0305571714703627,1.917356680259055,0.472477781542391,0.0143996455471865,2.276718618329033,0.015554075241714,0.0309835776258865,0.2821383116727934,0.4248560995234264,edgar,2026-07-23T21:59:56.845788+00:00,3.335481109545143,7,-0.7259797664778281,-0.01838879278471515,-0.37218427963127165,0.4375,1.0,fair
us,XOMAO,XOMA Royalty Corp,USD,2025-12-31,25.0,2026-07-21,309577575.0,9.76215864656912,3.688037728881,0.3777891614348173,0.1162898151068214,0.0631070113974012,1.1490332495443227,3.3675761056863873,,0.2182975704232104,0.6081037028514449,,0.0905335519677093,0.1912335257317619,0.8306244953838593,edgar,2026-07-23T21:59:56.845788+00:00,2.5609090064097835,0,-0.5696740922351361,1.2848718142355668,0.3575988610002154,0.4782608695652174,0.9565217391304348,fair
us,XPEL,"XPEL, Inc.",USD,2025-12-31,41.91999816894531,2026-07-23,1160286903.238968,22.650351447291765,4.139712515391527,0.1827659286004809,0.1339150802821246,0.223521310679958,,3.2492535211267604,0.4221314573708525,0.1315602687946241,0.1075724485510289,0.0542365856447482,1.3067192441338382,1.2448827007837375,0.1327307326355851,edgar,2026-07-23T21:59:56.845788+00:00,1.8507438291407863,5,-0.11027936599734092,0.9509553554902711,0.4203379947464651,0.6071428571428571,0.8303571428571429,fair
us,XYL,Xylem Inc.,USD,2025-12-31,116.62999725341795,2026-07-23,28357581397.342182,29.6317464967003,2.4701725955872984,0.0833623693379791,0.0542701599183395,0.091119058262554,0.1691637630662021,1.625,0.3846153846153846,0.1353624792473713,0.1059214167127836,0.0320901838294746,1.296760710553814,0.5123624815696949,0.0552441018453632,edgar,2026-07-23T21:59:56.845788+00:00,3.935981204024053,2,0.21528603298191742,0.10445823778739038,0.1598721353846539,0.4921259842519685,0.39763779527559057,fair
us,YORW,YORK WATER CO,USD,2025-12-31,31.020000457763672,2026-07-23,447763780.2076721,22.323451002476425,1.8629888461585629,0.0834543389349565,0.0294585893715265,0.0599354890350829,0.9232484699205732,0.6675353820537879,,0.3575392318810654,0.2588529836877968,,1.4886828198225146,0.1138043261153082,0.0337384436825464,edgar,2026-07-23T21:59:56.845788+00:00,1.3895701186309637,1,0.12442022181565025,-0.3709875243234326,-0.12328365125389118,0.43243243243243246,0.24324324324324326,fair
us,ZBH,"ZIMMER BIOMET HOLDINGS, INC.",USD,2025-12-31,89.42500305175781,2026-07-23,17496181054.78253,24.81375840984617,1.37790159279102,0.0555297416067476,0.0305347808953,0.0559407428539407,0.5459256400765493,1.981615512636916,,0.1334021745732855,0.0856587499240721,0.0841669387959076,2.406892639341937,0.3564700736628312,0.072005313468601,edgar,2026-07-23T21:59:56.845788+00:00,3.6038475741858482,2,-0.03246877160796586,-0.5386175900509061,-0.285543180829436,0.31496062992125984,0.25196850393700787,fair
us,ZBRA,ZEBRA TECHNOLOGIES CORP,USD,2025-12-31,256.70001220703125,2026-07-23,12627511017.284668,30.137257797815437,3.5193731932231516,0.116778149386845,0.0492825217595859,0.1176668347621449,0.6580267558528428,0.9697624190064796,0.4805411415863602,0.1297257227575982,0.0776501111934766,0.0658086933254319,2.18854415274463,0.6346741943072218,0.0833166030917486,edgar,2026-07-23T21:59:56.845788+00:00,8.517696398563466,2,0.24128087800187162,0.7221763143140033,0.48172859615793745,0.594488188976378,0.5866141732283464,fair
us,ZJK,"ZJK Industrial Co., Ltd.",USD,2025-12-31,1.909999966621399,2026-07-23,121900493.4597026,12.005403833923747,2.8043067964481705,0.2335870442378641,0.1276753916739686,0.2177307204170583,,1.854521223611742,0.436715478346915,0.1686968451168585,0.1809822580278042,,0.6460448017402742,0.7054580546472901,0.483857362171086,edgar,2026-07-23T21:59:56.845788+00:00,0.1590950202961353,0,-0.45205757926339074,0.6744907587859087,0.11121658976125898,0.391304347826087,0.782608695652174,fair
us,ZVRA,"ZEVRA THERAPEUTICS, INC.",USD,2025-12-31,12.390000343322754,2026-07-23,697526477.9782248,8.38081051049784,4.510151354146432,0.5381521689933207,0.2923074761792709,-0.2906156936075905,0.4004215780727674,5.677801257733534,,-0.5911806142575373,0.7817131586362356,-0.0034880396326344,-0.019200038448137,0.3739318865876915,3.5091478909029306,edgar,2026-07-23T21:59:56.845788+00:00,1.4783773392565058,0,-0.6421001256801551,1.852694625311833,0.605297249815839,0.6086956521739131,1.0,fair
korea,000020.KS,동화약품,KRW,2025-12-31,4910.0,2026-07-22,137143517700.0,35.69242895280424,0.3416292165599108,0.0095714757045995,0.0059834333011803,,,1.072915716591301,0.4402697222350109,,0.0077405600936852,,4.085685823927755,0.7729974612640319,0.0678022962817896,dart,2026-07-23T21:59:56.845788+00:00,137.5641878139604,0,1.058625779597322,-0.4612925803896471,0.29866659960383746,0.5753768844221105,0.11809045226130653,fair
korea,000050.KS,경방,KRW,2025-12-31,8320.0,2026-07-22,228095046400.0,4.814249852369611,0.2809651604170496,0.0583611505494997,0.0377329371624424,,,0.7047802597977427,0.3271078723048549,,0.1148652528298458,,1.2682227537014474,0.3284974022417172,0.0382582691316868,dart,2026-07-23T21:59:56.845788+00:00,1728.2027844701147,5,-0.7566089205699976,-1.0388779147153473,-0.8977434176426724,0.09090909090909091,0.08116883116883117,UNDERPRICED
korea,000080.KS,하이트진로,KRW,2025-12-31,14710.0,2026-07-22,1031665417810.0,25.090818419025805,0.9032750052466798,0.0360002208840564,0.0125644466909038,,,0.6277603688656954,0.4440578148987946,,0.0164563333754948,,5.656707149281088,0.7635021972521255,-0.0387108452710273,dart,2026-07-23T21:59:56.845788+00:00,586.2702345669895,0,0.4112044502200903,1.2089927118288444,0.8100985810244673,0.6708542713567839,0.542713567839196,fair
korea,000100.KS,유한양행,KRW,2025-12-31,70200.0,2026-07-22,5613784277400.0,30.29254626559776,2.3764219202796304,0.0784490646459275,0.0575359403223169,,,2.060695439866514,0.3338083549166142,,0.0847506682054532,,0.5732137416554308,0.6788847986760156,0.0574749133416919,dart,2026-07-23T21:59:56.845788+00:00,2317.401758983985,5,3.1338068697871706,2.316566983489274,2.725186926638222,0.8733766233766234,0.2694805194805195,OVERPRICED
korea,000120.KS,CJ대한통운,KRW,2025-12-31,72100.0,2026-07-22,1644770002400.0,6.356772000773079,0.3704739242036335,0.0582801969550863,0.0250254195219463,,,0.8851058355721209,0.1100246742513806,,0.0210622938196997,,3.4874761698609436,1.1881621126441515,0.0138561222822611,dart,2026-07-23T21:59:56.845788+00:00,11342.23470516664,2,-0.4788448534922363,-0.511884369496107,-0.49536461149417166,0.21823204419889503,0.47513812154696133,fair
korea,000140.KS,하이트진로홀딩스,KRW,2025-12-31,8250.0,2026-07-22,191455811250.0,12.051379152456748,0.1679199324276502,0.0139336693587819,0.0040649874699067,,,0.5031917476895678,0.4496940907481605,,0.0063942865909898,,13.346066028821408,0.6357218138509394,-0.0389021306900364,dart,2026-07-23T21:59:56.845788+00:00,684.5689522861113,0,-0.3850907048790533,-0.9778887487439545,-0.6814897268115039,0.12311557788944724,0.18341708542713567,UNDERPRICED
korea,000150.KS,두산,KRW,2025-12-31,1215000.0,2026-07-22,25616252025000.0,102.66582244870968,2.0938025105765985,0.0203943479985525,0.0075775208465263,,,1.031909620259975,0.1725229069874057,,0.012611669004735,,3.935329504510823,0.600834104009659,0.0910646596893575,dart,2026-07-23T21:59:56.845788+00:00,11834.512898457479,0,5.148570728232399,4.7495170461849545,4.949043887208677,0.9271356783919598,0.2889447236180904,OVERPRICED
korea,0001A0.KQ,덕양에너젠,KRW,2025-12-31,7950.0,2026-07-16,142624550250.0,31.58172830285992,3.357877638853309,0.1063234287450073,0.044799433116305,,,0.4983901910249608,0.0895427633863865,,0.0315376874987942,,1.7199959242225633,1.4205046935675858,0.042401690247821,dart,2026-07-23T21:59:56.845788+00:00,251.72783211107793,7,2.663015273325566,7.091308571941289,4.8771619226334275,0.9313725490196079,0.5980392156862745,OVERPRICED
korea,000220.KS,유유제약,KRW,2025-12-31,3600.0,2026-07-22,61316463600.0,6.7257052188693045,0.4362795927942186,0.0648674865455319,0.0439947563234274,,,1.6440759557804443,0.3828741617121505,,0.0647106170028559,,1.7415702229757104,0.6798692140655338,0.0581119831225825,dart,2026-07-23T21:59:56.845788+00:00,535.2598549665868,0,-0.7103200544129864,-0.17981066685698857,-0.4450653606349875,0.2537688442211055,0.8994974874371859,fair
korea,000230.KS,일동홀딩스,KRW,2025-12-31,6080.0,2026-07-22,70165632000.0,3.252445461759162,0.2030374187428864,0.0624260794316498,0.0268703821720531,,,0.7653810946979654,,,0.0365096871628976,,1.245284367215872,0.7359795237949818,-0.0689587696275678,dart,2026-07-23T21:59:56.845788+00:00,1869.362629284947,0,-0.9224257945791705,-0.8734524259342131,-0.8979391102566918,0.02512562814070352,0.8844221105527639,UNDERPRICED
korea,000240.KS,한국앤컴퍼니,KRW,2025-12-31,24700.0,2026-07-22,2344900428000.0,6.753175807174146,0.4904542086312788,0.0726257130919428,0.0660178842923523,,,2.352661629076619,0.3711171056615957,,0.2382277678704793,,0.6789248958947184,0.2771208616127622,0.0478477212686437,dart,2026-07-23T21:59:56.845788+00:00,3657.5384241826323,3,-0.2073308538282146,-0.31265252967583135,-0.25999169175202297,0.3448275862068966,0.39080459770114945,fair
korea,000250.KQ,삼천당제약,KRW,2025-12-31,152800.0,2026-07-22,3584301721600.0,297.9507415616617,9.857999183598697,0.0330860031827058,0.0214347361083456,,,2.268503381916517,0.4718440299388832,,0.0518963448045253,,0.8140998799522433,0.4130297844498022,0.0990000785512191,dart,2026-07-23T21:59:56.845788+00:00,512.8364480622635,0,17.074270275164547,27.839556658452164,22.456913466808356,0.9974874371859297,0.4899497487437186,OVERPRICED
korea,000270.KS,기아,KRW,2025-12-31,146800.0,2026-07-22,57312628106400.0,7.586882180156295,0.9366267937827698,0.1234534518319717,0.0763209347674616,,,1.5654876755970013,0.1971955123298069,,0.0661828734706437,,1.1985612192676525,1.153182549580818,0.0622824078961847,dart,2026-07-23T21:59:56.845788+00:00,19349.186729689773,2,-0.3277362777698437,1.2399343560155534,0.4560990391228548,0.585635359116022,0.9475138121546961,fair
korea,000320.KS,노루홀딩스,KRW,2025-12-31,15860.0,2026-07-22,210797654860.0,3.60080005024093,0.2596271974762618,0.0721026421500105,0.0457588523677445,,,1.8338426384555064,0.241790275145821,,0.047239097084121,,1.3675409205864173,0.9686648389205968,-0.0068995968759916,dart,2026-07-23T21:59:56.845788+00:00,4404.576699264044,2,-0.8173925731644593,-0.8548718945563167,-0.836132233860388,0.09116022099447514,0.5966850828729282,UNDERPRICED
korea,000390.KS,SP삼화,KRW,2025-12-31,5820.0,2026-07-22,158324189580.0,20.35108512326659,0.4650514500148756,0.0228514325991983,0.0125371886301962,,,1.5008630306840416,0.2255521380057556,,0.0126074425247093,,2.8519802334205173,0.9944275855808644,-0.0179529628928188,dart,2026-07-23T21:59:56.845788+00:00,285.97983668921046,2,1.2402375178230587,-0.2192378253712657,0.5104998462258965,0.6049723756906077,0.12154696132596685,fair
korea,000430.KS,대원강업,KRW,2025-12-31,3510.0,2026-07-22,217620000000.0,4.732099911194302,0.2980257246021928,0.0629795926111323,0.0317312715969735,,,0.9469535335728656,0.1010032776025218,,0.0287592021557636,,2.4184675406910143,1.1033432508006606,0.1692670817861026,dart,2026-07-23T21:59:56.845788+00:00,741.7425806451613,2,-0.6784220048619358,-0.736057237834223,-0.7072396213480794,0.1408839779005525,0.511049723756906,UNDERPRICED
korea,000500.KS,가온전선,KRW,2025-12-31,209500.0,2026-07-22,3465782592500.0,67.4321045885795,7.163833798303787,0.1062377311521294,0.0372999375021006,,,1.3020440297775466,0.0807267665002758,,0.0201895996720622,,0.8121082658637605,1.8474827687502424,0.4739694573518597,dart,2026-07-23T21:59:56.845788+00:00,3106.828732073736,7,6.999932773516591,17.061099632134066,12.030516202825329,1.0,0.5882352941176471,OVERPRICED
korea,000590.KS,CS홀딩스,KRW,2025-12-31,68600.0,2026-07-22,79197465200.0,3.7720120143738542,0.2011486382862934,0.0533266165430503,0.0493565290739897,,,14.140350712560592,0.2605635722392443,,0.1556754864966237,,0.838713298156707,0.317047533845736,-0.0498759754225411,dart,2026-07-23T21:59:56.845788+00:00,18186.58046119385,5,-0.9157537266623397,-1.166687730267755,-1.0412207284650474,0.03896103896103896,0.048701298701298704,UNDERPRICED
korea,000640.KS,동아쏘시오홀딩스,KRW,2025-12-31,77000.0,2026-07-22,503305418000.0,5.5026208912230405,0.437075076663906,0.0794303451580796,0.0439889780579468,,,0.7476741754887611,0.3193869469233591,,0.0639730123697442,,2.4860659362644686,0.6876177379877649,0.0724085119427812,dart,2026-07-23T21:59:56.845788+00:00,13993.331818083072,5,-0.6514979070334126,-0.7888998516681208,-0.7201988793507668,0.16233766233766234,0.2857142857142857,fair
korea,000660.KS,SK하이닉스,KRW,2025-12-31,1830000.0,2026-07-22,1332244327950000.0,31.02000949778641,11.04069113413023,0.3559215910271753,0.2438729936214756,,,1.8582111575540052,0.6041461532265515,,0.4420933809623438,,1.2427411704534486,0.5516323114601166,0.4676285061130368,dart,2026-07-23T21:59:56.845788+00:00,58994.17922907435,6,1.82269190600358,3.1626630494622856,2.492677477732933,0.9,0.85,OVERPRICED
korea,000670.KS,영풍,KRW,2025-12-31,34100.0,2026-07-22,616458095000.0,19.96507625303264,0.1533940997511979,0.0076831211565193,0.0051438271442689,,,0.9608897416721152,-0.0487510235222818,,0.0106143327703266,,1.5247375559160392,0.4846114452572057,0.0436102951137364,dart,2026-07-23T21:59:56.845788+00:00,1707.9824573582735,0,0.09818457493049129,-1.02108730050989,-0.46145136278969934,0.2236180904522613,0.07537688442211055,fair
korea,000700.KS,유수홀딩스,KRW,2025-12-31,5850.0,2026-07-22,152344600200.0,9.093726325541796,0.3696287535868031,0.0406465666938554,0.0349244735236798,,,4.7574929458279565,0.2282610233063856,,0.0400328525645098,,2.037623619490689,0.8723953274976294,-0.0399041220789419,dart,2026-07-23T21:59:56.845788+00:00,643.3006438261668,2,-0.14263328743527276,-0.5144995389889622,-0.32856641321211744,0.31215469613259667,0.27624309392265195,fair
korea,000720.KS,현대건설,KRW,2025-12-31,98600.0,2026-07-22,10979678429000.0,19.639253953007504,1.0857139325997134,0.0552828501122085,0.020116359886913,,,1.4793599098829002,0.0637507198294866,,0.0179979262729778,,-1.338404272825488,1.117704316697628,-0.0491993515327147,dart,2026-07-23T21:59:56.845788+00:00,5020.557310167103,2,1.1527951113659498,1.7012472902882843,1.427021200827117,0.7541436464088398,0.43922651933701656,fair
korea,000850.KS,화천기공,KRW,2025-12-31,32250.0,2026-07-22,70950000000.0,6.234428343784719,0.209008440062592,0.0335248764661732,0.0270695591241531,,,3.082254307639562,0.176360796775089,,0.0513193675468717,,1.3899883051377058,0.5274725784457421,-0.0020035257866766,dart,2026-07-23T21:59:56.845788+00:00,5172.8880695454545,0,-0.7403214515163938,-0.8556951324750265,-0.7980082919957101,0.08040201005025126,0.5,UNDERPRICED
korea,000860.KS,강남제비스코,KRW,2025-12-31,12250.0,2026-07-22,159250000000.0,171.97465624231643,0.2246856700452151,0.0013065045452315,0.0009507121521748,,,1.508583321536437,0.1246760864683484,,0.0015470789572016,,41.718100598117815,0.614520770093399,-0.0693230584817921,dart,2026-07-23T21:59:56.845788+00:00,71.231426,0,9.381136824607381,-0.8090724261534344,4.286032199226973,0.9045226130653267,0.005025125628140704,OVERPRICED
korea,000880.KS,한화,KRW,2025-12-31,90900.0,2026-07-22,8595704798100.0,4.31597951300462,0.1774676735040934,0.0411187478924215,0.0068835032400092,,,1.3269385073096256,0.134227223908825,,0.0266308522086652,,4.177644105242017,0.2584785190527807,0.3439299479220999,dart,2026-07-23T21:59:56.845788+00:00,21061.2677205965,0,-0.8574776787149401,-0.9494946045784982,-0.9034861416467191,0.022613065326633167,0.6206030150753769,UNDERPRICED
korea,000890.KS,보해양조,KRW,2025-12-31,1442.0,2026-07-22,199169226018.0,57.07458726124873,2.207536393148902,0.038678096488798,0.0238117227153445,,,1.2104971947177663,0.3199221233124487,,0.0388260049929513,,1.4385452905289275,0.6132931451398994,0.0257285447829233,dart,2026-07-23T21:59:56.845788+00:00,25.265184895678747,0,2.3643958145274566,5.087751633025895,3.7260737237766755,0.8919597989949749,0.5778894472361809,OVERPRICED
korea,0008Z0.KQ,에스엔시스,KRW,2025-12-31,21800.0,2026-07-16,205717095200.0,11.402577453185252,1.191375073685265,0.1044829626088144,0.0775883320574942,,,2.8903970944330784,0.266640672364959,,0.1249176924943653,,0.9974542532786262,0.6211156362898239,0.0455941867268113,dart,2026-07-23T21:59:56.845788+00:00,1911.8484473797878,5,0.24939765516602852,0.4189571297792382,0.33417739247263334,0.5974025974025974,0.6038961038961039,fair
korea,000910.KS,유니온,KRW,2025-12-31,2740.0,2026-07-22,42775836060.0,1.6733765360110735,0.3301771482925418,0.1973119266268694,0.0766741840353223,,,0.7210672794575521,0.1686334596077972,,0.1262969177024794,,0.7322517648517567,0.6070946578122001,-0.0722346817159138,dart,2026-07-23T21:59:56.845788+00:00,1637.407924059638,5,-1.236205473938007,-0.9600749936480775,-1.0981402337930422,0.01948051948051948,0.9967532467532467,UNDERPRICED
korea,000950.KS,전방,KRW,2025-12-31,25400.0,2026-07-22,42672000000.0,1.4315342972054594,0.1875721251687227,0.1310287329719503,0.1255818711392012,,,43.07114685468254,-0.0756409371943104,,0.7310242159084177,,-0.2859371851327783,0.1717889344926078,-0.2875713166136563,dart,2026-07-23T21:59:56.845788+00:00,17743.200459523807,3,-0.974151717744274,-0.9083301553171806,-0.9412409365307273,0.05747126436781609,0.8390804597701149,UNDERPRICED
korea,000970.KS,한국주철관,KRW,2025-12-31,6530.0,2026-07-22,148887265000.0,8.704887810946717,0.4075992162085037,0.0468241779860657,0.0392635800279178,,,4.525138481867084,0.1798129181056751,,0.0420635215375196,,1.5978362823083714,0.933435399432634,-0.0305111474008079,dart,2026-07-23T21:59:56.845788+00:00,750.1532635249226,2,-0.19039879259996795,-0.3970094210169681,-0.29370410680846804,0.34806629834254144,0.3370165745856354,fair
korea,000990.KS,DB하이텍,KRW,2025-12-31,105900.0,2026-07-22,4607135869200.0,18.24012728139129,2.0530950072710232,0.1125592478384515,0.0844028541565384,,,2.4788237375622275,0.3581163517776301,,0.1807732749609796,,1.413269364066683,0.4668989604506366,0.2352132181010557,dart,2026-07-23T21:59:56.845788+00:00,5805.880538346898,5,1.2934592905113063,1.7988251424320871,1.5461422164716967,0.7857142857142857,0.6785714285714286,fair
korea,0009K0.KQ,에임드바이오,KRW,2025-12-31,21150.0,2026-07-16,1356902805150.0,270.40250748101,7.046212063311937,0.0260582349215337,0.0252204752491328,,,31.433427571131123,,,0.1061391689530905,,3.5591624955732963,0.2376170408897712,3.0202059312534626,dart,2026-07-23T21:59:56.845788+00:00,78.21673029968235,4,12.713408169016752,4.044007826993442,8.378707998005098,1.0,0.1527777777777778,OVERPRICED
korea,001000.KQ,신라섬유,KRW,2025-12-31,789.0,2026-07-22,19154979060.0,267.0654903856179,1.3234147040952686,0.004955393908005,0.0023335284736985,,,0.0438712005088854,0.3069020244778956,,0.0199756542440375,,10.03305856114744,0.1168186255724289,-0.0215024699784259,dart,2026-07-23T21:59:56.845788+00:00,2.9543315344141123,0,15.188163413302922,2.458451309755363,8.823307361529142,0.9748743718592965,0.04271356783919598,OVERPRICED
korea,001040.KS,CJ,KRW,2025-12-31,131900.0,2026-07-22,3848446036200.0,26.98174804594473,0.2261523285648953,0.0083816781692498,0.0030368833330085,,,0.7667183787580918,0.2880629293047519,,0.0031682622460216,,34.96690242742174,0.958532816158746,0.0314382190967977,dart,2026-07-23T21:59:56.845788+00:00,4888.489795968729,2,2.054758076333967,-0.9584515200319816,0.5481532781509926,0.6160220994475138,0.04143646408839779,fair
korea,001060.KS,JW중외제약,KRW,2025-12-31,23400.0,2026-07-22,544890762000.0,8.85840018776887,1.4751911423399409,0.1665301985765774,0.1016255074736079,,,1.4176394472276732,0.4634525780028277,,0.0793387680884776,,1.5671369408781597,1.2809060428096937,0.0777372619109634,dart,2026-07-23T21:59:56.845788+00:00,2641.560496703374,1,0.09351669513607944,-0.20341766758134253,-0.054950486222631545,0.48514851485148514,0.0594059405940594,fair
korea,0010F0.KQ,보원케미칼,KRW,2025-12-31,2230.0,2026-07-16,21596863160.0,99.29470273358297,0.901387575058194,0.0090779019448469,0.0031002923629212,,,0.4256913208038996,0.2209171650427583,,0.0041672296805008,,24.31856913923338,0.743969639453276,0.3137811809660029,dart,2026-07-23T21:59:56.845788+00:00,22.458398470493435,0,4.942702497127019,1.2033796600666506,3.0730410785968347,0.8618090452261307,0.10804020100502512,OVERPRICED
korea,0010V0.KQ,제이피아이헬스케어,KRW,2025-12-31,8000.0,2026-07-16,40843200000.0,8.434711266462777,0.6477855115059485,0.0767999628015254,0.0587810472298509,,,7.517923756054251,0.4192831354348175,,0.0999088934079887,,0.6643537022022641,0.5883464947390838,0.075764104818008,dart,2026-07-23T21:59:56.845788+00:00,948.4616304305246,5,-0.20378152483980222,-0.4514902390567036,-0.3276358819482529,0.34415584415584416,0.24675324675324675,fair
